local_path,bucket_path,folder,set_id,status
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-092-pawniard.webp,raw_images/crown-zenith/en_US-CZ-092-pawniard.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-093-bisharp.webp,raw_images/crown-zenith/en_US-CZ-093-bisharp.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-094-zacian.webp,raw_images/crown-zenith/en_US-CZ-094-zacian.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-095-zacian_v.webp,raw_images/crown-zenith/en_US-CZ-095-zacian_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-096-zacian_vstar.webp,raw_images/crown-zenith/en_US-CZ-096-zacian_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-097-zamazenta.webp,raw_images/crown-zenith/en_US-CZ-097-zamazenta.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-098-zamazenta_v.webp,raw_images/crown-zenith/en_US-CZ-098-zamazenta_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-099-zamazenta_vstar.webp,raw_images/crown-zenith/en_US-CZ-099-zamazenta_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-100-rayquaza_v.webp,raw_images/crown-zenith/en_US-CZ-100-rayquaza_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-101-rayquaza_vmax.webp,raw_images/crown-zenith/en_US-CZ-101-rayquaza_vmax.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-102-rayquaza_vmax.webp,raw_images/crown-zenith/en_US-CZ-102-rayquaza_vmax.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-103-duraludon_v.webp,raw_images/crown-zenith/en_US-CZ-103-duraludon_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-104-duraludon_vmax.webp,raw_images/crown-zenith/en_US-CZ-104-duraludon_vmax.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-105-radiant_eternatus.webp,raw_images/crown-zenith/en_US-CZ-105-radiant_eternatus.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-106-tauros.webp,raw_images/crown-zenith/en_US-CZ-106-tauros.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-107-ditto.webp,raw_images/crown-zenith/en_US-CZ-107-ditto.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-108-eevee_v.webp,raw_images/crown-zenith/en_US-CZ-108-eevee_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-109-snorlax.webp,raw_images/crown-zenith/en_US-CZ-109-snorlax.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-110-starly.webp,raw_images/crown-zenith/en_US-CZ-110-starly.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-111-bidoof.webp,raw_images/crown-zenith/en_US-CZ-111-bidoof.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-112-chatot.webp,raw_images/crown-zenith/en_US-CZ-112-chatot.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-113-regigigas_v.webp,raw_images/crown-zenith/en_US-CZ-113-regigigas_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-114-regigigas_vstar.webp,raw_images/crown-zenith/en_US-CZ-114-regigigas_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-116-stoutland_v.webp,raw_images/crown-zenith/en_US-CZ-116-stoutland_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-117-yungoos.webp,raw_images/crown-zenith/en_US-CZ-117-yungoos.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-118-gumshoos.webp,raw_images/crown-zenith/en_US-CZ-118-gumshoos.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-119-oranguru.webp,raw_images/crown-zenith/en_US-CZ-119-oranguru.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-120-greedent_v.webp,raw_images/crown-zenith/en_US-CZ-120-greedent_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-121-wooloo.webp,raw_images/crown-zenith/en_US-CZ-121-wooloo.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-122-dubwool.webp,raw_images/crown-zenith/en_US-CZ-122-dubwool.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-123-bea.webp,raw_images/crown-zenith/en_US-CZ-123-bea.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-124-bede.webp,raw_images/crown-zenith/en_US-CZ-124-bede.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-125-crushing_hammer.webp,raw_images/crown-zenith/en_US-CZ-125-crushing_hammer.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-126-digging_duo.webp,raw_images/crown-zenith/en_US-CZ-126-digging_duo.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-127-energy_retrieval.webp,raw_images/crown-zenith/en_US-CZ-127-energy_retrieval.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-128-energy_search.webp,raw_images/crown-zenith/en_US-CZ-128-energy_search.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-129-energy_switch.webp,raw_images/crown-zenith/en_US-CZ-129-energy_switch.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-130-friends_in_hisui.webp,raw_images/crown-zenith/en_US-CZ-130-friends_in_hisui.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-131-friends_in_sinnoh.webp,raw_images/crown-zenith/en_US-CZ-131-friends_in_sinnoh.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-132-great_ball.webp,raw_images/crown-zenith/en_US-CZ-132-great_ball.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-133-hop.webp,raw_images/crown-zenith/en_US-CZ-133-hop.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-134-leon.webp,raw_images/crown-zenith/en_US-CZ-134-leon.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-135-lost_vacuum.webp,raw_images/crown-zenith/en_US-CZ-135-lost_vacuum.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-136-nessa.webp,raw_images/crown-zenith/en_US-CZ-136-nessa.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-137-poke_ball.webp,raw_images/crown-zenith/en_US-CZ-137-poke_ball.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-138-pokemon_catcher.webp,raw_images/crown-zenith/en_US-CZ-138-pokemon_catcher.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-139-potion.webp,raw_images/crown-zenith/en_US-CZ-139-potion.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-140-raihan.webp,raw_images/crown-zenith/en_US-CZ-140-raihan.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-141-rare_candy.webp,raw_images/crown-zenith/en_US-CZ-141-rare_candy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-143-sky_seal_stone.webp,raw_images/crown-zenith/en_US-CZ-143-sky_seal_stone.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-144-switch.webp,raw_images/crown-zenith/en_US-CZ-144-switch.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-145-trekking_shoes.webp,raw_images/crown-zenith/en_US-CZ-145-trekking_shoes.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-146-ultra_ball.webp,raw_images/crown-zenith/en_US-CZ-146-ultra_ball.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-147-elesas_sparkle.webp,raw_images/crown-zenith/en_US-CZ-147-elesas_sparkle.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-148-friends_in_hisui.webp,raw_images/crown-zenith/en_US-CZ-148-friends_in_hisui.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-149-friends_in_sinnoh.webp,raw_images/crown-zenith/en_US-CZ-149-friends_in_sinnoh.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-150-professors_research.webp,raw_images/crown-zenith/en_US-CZ-150-professors_research.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-151-volo.webp,raw_images/crown-zenith/en_US-CZ-151-volo.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-152-grass_energy.webp,raw_images/crown-zenith/en_US-CZ-152-grass_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-153-fire_energy.webp,raw_images/crown-zenith/en_US-CZ-153-fire_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-154-water_energy.webp,raw_images/crown-zenith/en_US-CZ-154-water_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-155-lightning_energy.webp,raw_images/crown-zenith/en_US-CZ-155-lightning_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-156-psychic_energy.webp,raw_images/crown-zenith/en_US-CZ-156-psychic_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-157-fighting_energy.webp,raw_images/crown-zenith/en_US-CZ-157-fighting_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-158-darkness_energy.webp,raw_images/crown-zenith/en_US-CZ-158-darkness_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-159-metal_energy.webp,raw_images/crown-zenith/en_US-CZ-159-metal_energy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-160-pikachu.webp,raw_images/crown-zenith/en_US-CZ-160-pikachu.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG001-hisuian_voltorb.webp,raw_images/crown-zenith/en_US-CZ-GG001-hisuian_voltorb.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG002-kricketune.webp,raw_images/crown-zenith/en_US-CZ-GG002-kricketune.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG003-magmortar.webp,raw_images/crown-zenith/en_US-CZ-GG003-magmortar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG004-oricorio.webp,raw_images/crown-zenith/en_US-CZ-GG004-oricorio.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG005-lapras.webp,raw_images/crown-zenith/en_US-CZ-GG005-lapras.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG006-manaphy.webp,raw_images/crown-zenith/en_US-CZ-GG006-manaphy.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG007-keldeo.webp,raw_images/crown-zenith/en_US-CZ-GG007-keldeo.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG008-electivire.webp,raw_images/crown-zenith/en_US-CZ-GG008-electivire.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG009-toxtricity.webp,raw_images/crown-zenith/en_US-CZ-GG009-toxtricity.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG010-mew.webp,raw_images/crown-zenith/en_US-CZ-GG010-mew.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG011-lunatone.webp,raw_images/crown-zenith/en_US-CZ-GG011-lunatone.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG012-deoxys.webp,raw_images/crown-zenith/en_US-CZ-GG012-deoxys.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG013-diancie.webp,raw_images/crown-zenith/en_US-CZ-GG013-diancie.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG014-comfey.webp,raw_images/crown-zenith/en_US-CZ-GG014-comfey.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG015-solrock.webp,raw_images/crown-zenith/en_US-CZ-GG015-solrock.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG016-absol.webp,raw_images/crown-zenith/en_US-CZ-GG016-absol.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG017-thievul.webp,raw_images/crown-zenith/en_US-CZ-GG017-thievul.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG018-magnezone.webp,raw_images/crown-zenith/en_US-CZ-GG018-magnezone.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG019-altaria.webp,raw_images/crown-zenith/en_US-CZ-GG019-altaria.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG020-latias.webp,raw_images/crown-zenith/en_US-CZ-GG020-latias.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG021-hisuian_goodra.webp,raw_images/crown-zenith/en_US-CZ-GG021-hisuian_goodra.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG022-ditto.webp,raw_images/crown-zenith/en_US-CZ-GG022-ditto.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG023-dunsparce.webp,raw_images/crown-zenith/en_US-CZ-GG023-dunsparce.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG024-miltank.webp,raw_images/crown-zenith/en_US-CZ-GG024-miltank.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG025-bibarel.webp,raw_images/crown-zenith/en_US-CZ-GG025-bibarel.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG026-riolu.webp,raw_images/crown-zenith/en_US-CZ-GG026-riolu.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG027-swablu.webp,raw_images/crown-zenith/en_US-CZ-GG027-swablu.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG028-duskull.webp,raw_images/crown-zenith/en_US-CZ-GG028-duskull.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG029-bidoof.webp,raw_images/crown-zenith/en_US-CZ-GG029-bidoof.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG030-pikachu.webp,raw_images/crown-zenith/en_US-CZ-GG030-pikachu.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG031-turtwig.webp,raw_images/crown-zenith/en_US-CZ-GG031-turtwig.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG032-paras.webp,raw_images/crown-zenith/en_US-CZ-GG032-paras.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG033-poochyena.webp,raw_images/crown-zenith/en_US-CZ-GG033-poochyena.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG034-mareep.webp,raw_images/crown-zenith/en_US-CZ-GG034-mareep.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG035-leafeon_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG035-leafeon_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG036-entei_v.webp,raw_images/crown-zenith/en_US-CZ-GG036-entei_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG037-simisear_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG037-simisear_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG038-suicune_v.webp,raw_images/crown-zenith/en_US-CZ-GG038-suicune_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG039-lumineon_v.webp,raw_images/crown-zenith/en_US-CZ-GG039-lumineon_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG040-glaceon_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG040-glaceon_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG041-raikou_v.webp,raw_images/crown-zenith/en_US-CZ-GG041-raikou_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG042-zeraora_vmax.webp,raw_images/crown-zenith/en_US-CZ-GG042-zeraora_vmax.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG043-zeraora_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG043-zeraora_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG044-mewtwo_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG044-mewtwo_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG045-deoxys_vmax.webp,raw_images/crown-zenith/en_US-CZ-GG045-deoxys_vmax.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG046-deoxys_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG046-deoxys_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG047-hatterene_vmax.webp,raw_images/crown-zenith/en_US-CZ-GG047-hatterene_vmax.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG048-zacian_v.webp,raw_images/crown-zenith/en_US-CZ-GG048-zacian_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG049-drapion_v.webp,raw_images/crown-zenith/en_US-CZ-GG049-drapion_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG050-darkrai_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG050-darkrai_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG051-hisuian_samurott_v.webp,raw_images/crown-zenith/en_US-CZ-GG051-hisuian_samurott_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG052-hisuian_samurott_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG052-hisuian_samurott_vstar.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG053-hoopa_v.webp,raw_images/crown-zenith/en_US-CZ-GG053-hoopa_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG054-zamazenta_v.webp,raw_images/crown-zenith/en_US-CZ-GG054-zamazenta_v.webp,crown-zenith,swsh12.5,resolved
/Users/sid/Desktop/PokeHunter/backend/identification/dataset_comp/raw_images/crown-zenith/en_US-CZ-GG055-regigigas_vstar.webp,raw_images/crown-zenith/en_US-CZ-GG055-regigigas_vstar.webp,crown-zenith,swsh12.5,resolved
